1101011,T20(4) + T21(2),"Prydaz, Boots",1854023
2303012,T21(4),"Hands, Boots",1902509
1102012,T19(2) + T21(4),"Prydaz, Crucible",1927566
2103031,T20(2) + T21(4),"Boots, Soul",1805419
1302032,T19(2) + T21(4),"Crucible, KJBW",1928421
3203021,T21(4),"Prydaz, Crucible",1687223
1302011,T19(2) + T20(2) + T21(2),"Zevrim, Crucible",1736691
1101023,T20(4) + T21(2),"Soul, Zevrim",1668701
1101031,T20(2) + T21(2),"Prydaz, Zevrim",1808352
2202012,T20(4) + T21(2),"Prydaz, Zevrim",1390191
1302022,T19(2) + T20(2) + T21(2),"Boots, Soul",1614279
1103022,T21(4),"Boots, KJBW",1915168
1101011,T19(2) + T20(2) + T21(2),"Prydaz, Zevrim",1783621
1101031,T20(2) + T21(2),"Prydaz, Soul",1735023
2202012,T20(4) + T21(2),"Prydaz, Soul",1389339
2101031,T20(2) + T21(2),"Prydaz, KJBW",1697855
3302022,T20(2) + T21(2),"Prydaz, Cloak",1524793
1102021,T19(2) + T20(2) + T21(2),"Prydaz, Boots",1733806
2103031,T20(2) + T21(4),"Boots, Zevrim",1881229
1101011,T19(2) + T20(2) + T21(2),"Prydaz, Soul",1706878
2103013,T20(4) + T21(2),"Prydaz, KJBW",1872016
1102012,T20(2) + T21(2),"Hands, Crucible",1686472
3302012,T20(2) + T21(4),"Crucible, KJBW",1755905
1302033,T21(4),"Prydaz, Hands",2025811
1101023,T20(2) + T21(2),"Soul, Crucible",1715820
1101011,T20(4) + T21(2),"Prydaz, Zevrim",1831843
1101011,T20(2) + T21(2),"Hands, Soul",1777017
2101031,T20(2) + T21(4),"Boots, Crucible",1797099
1201022,T20(2) + T21(4),"Boots, Zevrim",1792086
1203023,T20(2) + T21(2),"Hands, Zevrim",1803833
1101031,T20(2) + T21(2),"Prydaz, Boots",1822783
2202012,T20(4) + T21(2),"Prydaz, Boots",1413555
1302012,T20(2) + T21(2),"Hands, Zevrim",1658314
1301031,T20(2) + T21(2),"Cloak, Crucible",1816456
1301021,T19(2) + T20(2) + T21(2),"Soul, Crucible",1818579
1101011,T19(2) + T20(2) + T21(2),"Prydaz, Boots",1809595
