Ravaged Seed Pod,22308,21772,21540,23286,24337,24835,25632,26742,27339,28533,30134,30723,30056,30877,34157,32751,0,0,0
Nightmare Egg Shell,65829,69545,70161,73976,77277,80540,85248,88432,90480,94396,99938,103174,108268,113786,118627,124225,0,0,0
Tempered Egg of Serpentrix,60605,65527,67837,70862,73600,77614,82190,84738,90482,95826,99920,102107,106815,112283,117646,124056,0,0,0
Windscar Whetstone,30171,32140,31685,33232,32575,35701,35662,35866,38374,38183,39761,40172,43229,44840,45158,45509,0,0,0
Infernal Cinders (3 Users),61793,62622,66372,67729,72080,74498,75729,80701,83228,87253,90706,92733,98284,102691,105429,112233,0,0,0
Tirathon's Betrayal,62730,66960,69303,72490,75700,80655,84778,87482,91227,96283,99839,104346,110204,114184,120750,125974,0,0,0
Stat Versatility,77013,76317,81119,85033,88513,90339,96127,98784,102983,107395,112153,115948,120588,126086,131370,135136,0,0,0
Vial of Ceaseless Toxins,80865,84076,86785,91255,97068,100724,106007,111203,117227,120671,126681,133547,139104,147528,154205,159966,0,0,0
Toe Knee's Promise,23507,23219,25484,26324,26752,27191,30740,30626,30835,33120,32669,34518,37646,38066,37878,38146,0,0,0
Nature's Call,37442,38082,38043,40538,41699,41704,42271,42655,45112,46280,46440,46335,48588,49470,50989,51250,0,0,0
Infernal Cinders,56258,58830,61472,63934,65390,68625,71357,72691,75689,79944,83063,86402,89822,93898,97726,102078,0,0,0
Stat Mastery,74961,77957,81384,83644,87214,91811,96337,100712,103429,107578,111336,117018,121154,125110,130589,136371,0,0,0
Tiny Oozeling in a Jar,31868,30975,33915,34303,34131,35667,37652,37669,38828,40482,41523,43746,43543,44292,47001,48097,0,0,0
Chrono Shard,65817,69407,72170,76076,78233,80883,83839,88183,91929,96446,100239,104735,109126,113897,118900,124053,0,0,0
Eye of Command,81902,86431,90305,90836,97136,99441,103540,107862,111421,115606,120888,126489,131245,137315,140444,148090,0,0,0
Shadow-singed Fang,0,77798,80020,84673,88436,91409,95947,99093,102725,106965,110790,115822,121465,124932,132837,137711,0,0,0
Umbral Moonglaives,62858,65711,68618,71475,73740,76485,79202,84064,86882,88692,92745,97890,99901,103132,108750,113899,0,0,0
Chaos Talisman,73940,77819,79883,84753,87586,92540,95563,100676,104218,108556,114419,118040,122767,129515,135827,140857,0,0,0
Specter of Betrayal,80992,86221,89258,92528,97751,102900,108174,112634,119062,125437,129591,136018,141280,149046,156567,163727,0,0,0
Terminus Signaling Beacon,0,29092,29665,30840,31352,31772,33071,33148,34838,36855,36607,36815,38916,39848,40447,42082,0,0,0
Faulty Countermeasure,37390,38942,40568,42245,42223,44691,45019,47119,49554,49421,52568,52417,56087,56637,59710,62474,0,0,0
Engine of Eradication (No Orbs),51153,54107,56132,57057,59415,60696,62492,66156,69367,72143,73706,77154,78994,81124,84817,86636,0,0,0
Specter of Betrayal (No Overlap),74751,77776,82787,86579,89429,94878,97945,104582,108217,113905,119049,126701,130430,137839,143216,150739,0,0,0
Horn of Valor,60143,62336,64037,66668,70038,72621,75358,76622,81150,82867,87997,90270,93450,97079,100410,105747,0,0,0
Aman'Thul's Vision 5-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111846
Terrorbound Nexus,36932,38646,40893,41622,41949,44632,45225,47989,48435,50132,51088,54986,54810,56697,59164,60443,0,0,0
Unstable Arcanocrystal,64468,66908,67444,68458,69939,71393,73415,74426,75783,79495,79171,80520,83245,85934,87045,88648,0,0,0
Golganneth's Vitality 5-Pantheon,0,0,0,0,0,0,113963,120573,126018,131862,137545,144395,149691,159724,164753,172744,181780,190407,199473
Kiljaeden's Burning Wish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163241
Thrice Accursed Compass,71752,74532,77345,81995,82606,88207,91721,95801,99272,104514,108802,112570,115826,122617,126835,131658,0,0,0
Aman'Thul's Vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94019
Mark of Dargrul,31990,30462,33301,34739,34595,35386,37422,38517,40249,41112,41977,43041,44188,46442,48901,48771,0,0,0
Forgefiend's Fabricator,0,63396,65698,68958,70674,73492,76778,78741,80660,85880,89040,92981,95496,98608,103053,108656,0,0,0
Engine of Eradication,75592,80383,83434,86519,89595,93984,97517,101236,106281,110608,116297,120072,125259,129764,135406,141431,0,0,0
Infernal Alchemist Stone,0,0,0,0,0,84385,0,0,0,0,0,0,0,0,0,0,0,0,0
Aman'Thul's Vision 15-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145109
Golganneth's Vitality,0,0,0,0,0,0,105001,111080,114867,121983,125990,133632,139628,144704,154038,160110,168756,175028,184822
