Nightmare Egg Shell,73636,77473,79528,83663,87739,90685,93528,98956,102927,106215,110380,113997,119862,125951,130367,135235,0,0,0
Tempered Egg of Serpentrix,67558,70804,75451,78567,83455,84920,90459,93186,101073,103809,107657,114341,119806,125839,132568,137497,0,0,0
Windscar Whetstone,27127,28425,29083,30537,31561,30575,32084,33180,35251,34672,36152,37234,40291,39654,42677,43823,0,0,0
Infernal Cinders (3 Users),81595,86016,87623,91983,95353,101159,103923,109131,113020,117381,121928,127983,133068,137396,142488,152020,0,0,0
Tirathon's Betrayal,74177,76591,82252,85744,89642,94532,97854,102918,108093,112624,119196,125335,131053,136683,143130,149515,0,0,0
Stat Versatility,75077,76706,79850,83402,86733,90596,93076,98837,103516,105554,112284,117153,120551,125454,131333,136965,0,0,0
Vial of Ceaseless Toxins,86161,89591,95771,101475,104497,109897,116433,122097,125511,131119,138235,144836,152651,158433,166681,174641,0,0,0
Toe Knee's Promise,44307,46380,48896,51409,49946,52488,55961,57272,59011,60655,61943,65802,67080,68602,72199,73991,0,0,0
Nature's Call,40063,40745,40041,42527,43802,44308,45906,47590,48221,48954,49405,51340,52212,53252,53569,54997,0,0,0
Infernal Cinders,75027,79116,82188,83157,88163,90991,96162,99731,103971,106824,112403,116077,120207,126705,132529,139291,0,0,0
Stat Mastery,71153,73147,76215,80020,82796,87799,91839,93175,96776,102819,106297,110771,115587,120170,126240,131722,0,0,0
Tiny Oozeling in a Jar,31791,34017,33238,36690,35886,38214,39356,40291,41459,44221,43307,47252,48960,49448,52397,53681,0,0,0
Chrono Shard,73759,79508,82423,85097,88601,91270,95331,98840,102780,108550,110313,116154,121778,125600,133038,136608,0,0,0
Eye of Command,81895,86119,90454,91899,96590,99801,104531,108615,111508,115811,121832,127556,132728,136641,141628,148363,0,0,0
Shadow-singed Fang,0,78099,83115,85989,88457,92633,97325,99775,104372,107433,113103,117904,122608,128194,135109,139647,0,0,0
Umbral Moonglaives,66514,67866,68675,72487,73229,78568,82157,85568,88738,90762,95063,101004,103415,106340,112887,117802,0,0,0
Chaos Talisman,85652,89958,93158,97185,100190,105113,110493,114799,117773,123110,128052,132523,137239,144321,149737,156706,0,0,0
Specter of Betrayal,95082,98846,104033,108595,113993,120523,128200,135171,139164,145892,151489,159078,167169,175973,184621,192399,0,0,0
Terminus Signaling Beacon,0,28868,28777,30930,32124,33438,33515,35145,36171,36696,39153,39473,41369,40163,41673,46561,0,0,0
Faulty Countermeasure,48316,50276,52695,55420,55904,59639,62976,64050,66172,67813,70393,74128,76398,80455,82677,86335,0,0,0
Engine of Eradication (No Orbs),46801,48350,50107,53553,55076,57028,59825,61879,64570,65627,68224,72229,75898,78701,80623,85833,0,0,0
Specter of Betrayal (No Overlap),77667,81336,85886,90252,92272,98705,102097,106564,111962,118402,123181,128724,135482,140693,149820,156387,0,0,0
Horn of Valor,62109,66291,69963,71894,73889,77188,80524,83927,85616,90612,92815,96654,100894,107288,111358,115194,0,0,0
Aman'Thul's Vision 5-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114369
Terrorbound Nexus,41047,40748,42611,45210,48343,50474,48613,52990,54870,55784,58258,60806,62235,63128,67457,69442,0,0,0
Unstable Arcanocrystal,67683,70228,70479,72359,72679,75108,75626,79347,79267,81073,82517,83930,85051,87607,89208,91359,0,0,0
Golganneth's Vitality 5-Pantheon,0,0,0,0,0,0,148584,154412,162303,168963,176243,189105,194691,201991,211773,223145,233724,244340,257534
Kiljaeden's Burning Wish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177858
Thrice Accursed Compass,75255,76068,81485,84482,87497,90193,95585,97665,102000,104852,111040,115597,121409,124990,130446,136191,0,0,0
Aman'Thul's Vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96730
Mark of Dargrul,35752,36562,38281,39364,40586,40955,43437,44072,45318,47917,49767,50897,54066,54659,56918,58625,0,0,0
Forgefiend's Fabricator,0,70928,74322,78391,82516,84252,90082,93536,96175,101623,103034,110105,112426,119963,123895,128977,0,0,0
Engine of Eradication,72410,76765,78745,81288,86849,89102,94128,97263,101846,107748,111282,115076,120667,127730,131226,136989,0,0,0
Infernal Alchemist Stone,0,0,0,0,0,84555,0,0,0,0,0,0,0,0,0,0,0,0,0
Aman'Thul's Vision 15-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149224
Golganneth's Vitality,0,0,0,0,0,0,127682,132411,139423,146201,153749,159798,168624,176323,183991,193127,202839,212287,220497
