Ravaged Seed Pod,46097,49447,48145,51025,50075,54541,53534,54321,56967,60280,59660,62086,64458,65793,70385,67561,0,0,0
Nightmare Egg Shell,92247,96558,100941,101959,109306,114440,119522,119399,129719,128900,133762,144827,148399,156138,159119,166946,0,0,0
Tempered Egg of Serpentrix,76043,82556,87008,91227,96744,102203,111981,112393,117808,121017,126478,135811,139252,145330,151380,159128,0,0,0
Windscar Whetstone,47594,49517,52698,51955,49958,53051,56706,56360,60478,61545,61363,64666,65355,67107,70580,69280,0,0,0
Infernal Cinders (3 Users),102853,101045,112994,112805,117294,122437,126760,131031,134000,142084,148611,153486,157086,167655,171198,175272,0,0,0
Tirathon's Betrayal,88976,89415,97263,99233,103102,109293,113677,123579,125532,133840,141071,144305,153950,158978,169275,177994,0,0,0
Stat Versatility,101941,108822,111091,115326,119783,125272,128471,132677,139455,142501,148519,154133,164059,168164,172664,181018,0,0,0
Vial of Ceaseless Toxins,99768,105350,108190,114673,119966,124955,129220,138888,144440,149403,156829,162366,173772,180024,186280,198686,0,0,0
Toe Knee's Promise,57021,60025,61430,58643,58001,63756,63916,67001,69447,72688,78362,80475,81810,79983,83183,92702,0,0,0
Nature's Call,70377,67753,70191,73417,74618,73214,74608,78080,79308,80443,83819,83242,87301,91843,91020,92221,0,0,0
Infernal Cinders,91821,98530,104649,106912,109788,113067,118848,121889,126909,133156,135740,138728,149352,151896,159576,161509,0,0,0
Stat Mastery,102477,108044,109032,115971,117406,123891,130771,128096,139436,142215,150916,153030,161951,169332,172286,177968,0,0,0
Tiny Oozeling in a Jar,54096,50692,58109,59085,58795,65322,61839,66985,67680,69652,68592,72931,75129,81488,79346,79939,0,0,0
Chrono Shard,96133,102525,103137,104485,110861,116395,118240,122368,128300,133830,135562,142396,151801,156707,161079,169455,0,0,0
Eye of Command,118013,124599,130364,132644,138382,142159,146987,155219,156800,164731,169576,178807,179533,187328,194902,203749,0,0,0
Shadow-singed Fang,0,105648,111677,114992,120361,124894,129742,139009,140395,145013,152511,160595,165662,173388,177813,181975,0,0,0
Umbral Moonglaives,85232,83913,89667,88649,98792,100842,103210,108755,108340,116144,119301,122640,129668,133751,136466,143421,0,0,0
Chaos Talisman,108261,113003,120630,120408,128016,130942,134867,142381,150631,156945,159553,170223,172585,181078,182410,195701,0,0,0
Specter of Betrayal,110677,113183,118973,123189,128427,134326,142010,152237,158101,165327,176780,183324,192982,196608,208722,218868,0,0,0
Terminus Signaling Beacon,0,54341,48522,54833,57405,56299,57300,58976,60086,64247,61968,64097,69688,67978,70807,74017,0,0,0
Faulty Countermeasure,68665,69984,75749,75844,78845,82982,82478,84769,90896,91325,95488,98722,100381,100880,110460,112362,0,0,0
Engine of Eradication (No Orbs),74433,77089,79655,85831,83513,85961,90548,94893,98725,99767,102309,105590,108343,113160,118964,124125,0,0,0
Specter of Betrayal (No Overlap),89217,96213,98077,103916,107094,113238,119203,122673,131039,137222,143955,151588,156674,164734,169812,182196,0,0,0
Horn of Valor,91170,94226,96391,99506,105941,110015,109703,112683,119651,124352,131750,131877,142706,143197,148067,153982,0,0,0
Aman'Thul's Vision 5-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189317
Terrorbound Nexus,61306,64665,67166,64275,72617,71307,76674,77131,79614,79102,81495,89143,88144,89363,96164,96051,0,0,0
Unstable Arcanocrystal,123492,123547,126759,128763,133513,133099,134491,139691,141950,144984,148287,148602,151965,151540,157660,164031,0,0,0
Golganneth's Vitality 5-Pantheon,0,0,0,0,0,0,182954,192815,203888,214660,223043,233044,243294,254142,264736,279017,292716,305737,322775
Kiljaeden's Burning Wish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226097
Thrice Accursed Compass,101536,105062,108613,112481,118790,126528,125166,132924,138118,140224,146283,152045,158705,166464,171852,182041,0,0,0
Aman'Thul's Vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172018
Mark of Dargrul,54298,56492,55526,58604,59472,60350,61937,66937,68708,71761,73286,72980,76241,80396,79588,79998,0,0,0
Forgefiend's Fabricator,0,91539,99152,99877,101384,112118,111288,117408,120966,125147,131319,131802,141174,144345,155165,157049,0,0,0
Engine of Eradication,103849,109024,116502,119861,122738,127517,133550,138877,145717,147474,154550,160752,166106,172797,181946,185226,0,0,0
Infernal Alchemist Stone,0,0,0,0,0,114638,0,0,0,0,0,0,0,0,0,0,0,0,0
Aman'Thul's Vision 15-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234793
Golganneth's Vitality,0,0,0,0,0,0,144035,148369,154608,165147,169395,176782,188176,200437,207833,216615,228904,235420,248303
